sequence_id,scene_family,trial_id,window_id,axis_drift_rate,weak_drift_alignment,ODI_median,AIS_median,lambda_min_clamped_median,condition_number_median,weak_alignment_median,path_length,risk_ODI,risk_low_AIS,risk_low_lambda,risk_high_condition,risk_weak_alignment,risk_low_motion,joint_risk_equal,joint_risk_spectral,joint_risk_information,joint_risk_odi_information,joint_risk_no_odi,joint_risk_motion_aware,applied_axis_bias,is_unbiased_protocol
OC-L0-S01-M1,OC,16,19,8.16908346449e-05,nan,0.512720138173,9.49434978503,1420.82198089,58.7011706377,nan,8.18586323553,0.151061355045,0.145245710962,0.0551032276825,0.060918871765,nan,0.799505670253,0.103082291364,0.0890278181642,0.0870892701367,0.117136764563,0.265193370166,0.242366967142,0,true
OC-L0-S01-M1,OC,16,20,2.73579065332e-05,nan,0.511261269828,9.50442532194,1434.21138424,58.1482241245,nan,8.14514077421,0.00276243093923,0.00276243093923,0.0260250072696,0.0260250072696,nan,0.822768246583,0.0143937191044,0.0182708151594,0.0182708151594,0.0105166230493,0.219395173015,0.1760686246,0,true
OC-L0-S01-M1,OC,16,21,-0.00040218289977,nan,0.512527633482,9.49625176356,1417.94668035,58.8155307194,nan,8.08393892892,0.113259668508,0.107444024426,0.0783658040128,0.0783658040128,nan,0.846030822914,0.0943588252399,0.089997092178,0.0880585441504,0.0996898323156,0.277551613841,0.244693224775,0,true
OC-L0-S01-M1,OC,16,22,0.000153675729439,nan,0.512199276541,9.49706826099,1429.45970876,58.333321039,nan,8.00878580174,0.0696423378889,0.0667345158476,0.0318406513521,0.0318406513521,nan,0.869293399244,0.0500145391102,0.0444412135311,0.0434719395173,0.0560725016962,0.249927304449,0.213870311137,0,true
OC-L0-S01-M1,OC,16,23,8.35557504226e-05,nan,0.512199276541,9.49666486165,1382.00850114,60.3364791922,nan,7.92718629955,0.0696423378889,0.0841814480954,0.171416109334,0.171416109334,nan,0.886740331492,0.124164001163,0.137491518852,0.142337888921,0.108413298439,0.328438499564,0.276679267229,0,true
OC-L0-S01-M1,OC,16,24,1.351359544e-05,nan,0.512861884675,9.49405506346,1374.59370134,60.6625475505,nan,7.84683842799,0.177231753417,0.156876999128,0.20630997383,0.20630997383,nan,0.910002907822,0.186682175051,0.196617233692,0.189832315596,0.180139575458,0.369874963652,0.331346321605,0,true
OC-L0-S01-M1,OC,16,25,-6.67274539757e-05,nan,0.512861884675,9.49405506346,1444.85954344,57.7036115114,nan,7.77500067945,0.177231753417,0.156876999128,0.00276243093923,0.00276243093923,nan,0.933265484152,0.0849084036057,0.060918871765,0.0541339536687,0.112290394495,0.27391683629,0.254579819715,0,true
OC-L0-S01-M1,OC,16,26,-0.000589471021563,nan,0.512215484379,9.49638692178,1424.65450589,58.5160245605,nan,7.71803504087,0.0783658040128,0.101628380343,0.0434719395173,0.0434719395173,nan,0.9507124164,0.0667345158476,0.0551032276825,0.0628574197926,0.0744887079577,0.284821168944,0.243530095958,0,true
OC-L0-S01-M1,OC,16,27,0.000124524780383,nan,0.512861884675,9.49277368102,1438.27572767,57.9681788124,nan,7.68107357476,0.177231753417,0.177231753417,0.0114858970631,0.0114858970631,nan,0.97397499273,0.0943588252399,0.0667345158476,0.0667345158476,0.121983134632,0.293544635068,0.270282058738,0,true
OC-L0-S01-M1,OC,16,28,2.27306178813e-05,nan,0.511873950715,9.49900758237,1438.27572767,57.9681788124,nan,7.66771941311,0.0173015411457,0.0289328293108,0.0114858970631,0.0114858970631,nan,0.997237569061,0.0173015411457,0.0134244450906,0.0173015411457,0.0192400891732,0.262285548124,0.213288746729,0,true
OC-L0-S01-M1,OC,16,29,0.000162492939288,nan,0.511873950715,9.49900758237,1395.96389719,59.7091291258,nan,7.67971830325,0.0173015411457,0.0289328293108,0.124890956673,0.124890956673,nan,0.979790636813,0.0740040709509,0.0890278181642,0.0929049142192,0.05704177571,0.314626344868,0.255161384123,0,true
OC-L0-S01-M1,OC,16,30,0.000175395290643,nan,0.512002371162,9.49822221021,1394.43914364,59.776019329,nan,7.71661539506,0.0376562954347,0.0463797615586,0.130706600756,0.130706600756,nan,0.956528060483,0.0863623146263,0.0996898323156,0.102597654357,0.0715808859164,0.316080255888,0.260395463798,0,true
OC-L0-S01-M1,OC,16,31,0.000269207300377,nan,0.511857186104,9.49822221021,1405.47677379,59.3209900474,nan,7.7755023622,0.00857807502181,0.0463797615586,0.107444024426,0.107444024426,nan,0.92744984007,0.067461471358,0.0744887079577,0.0870892701367,0.0541339536687,0.29717941262,0.2394591451,0,true
OC-L0-S01-M1,OC,16,32,0.000430980959191,nan,0.511964767248,9.49684465426,1394.10450897,59.7926504041,nan,7.85100809639,0.0289328293108,0.0754579819715,0.13943006688,0.13943006688,nan,0.904187263739,0.0958127362605,0.102597654357,0.118106038577,0.0812736260541,0.314626344868,0.257487641756,0,true
OC-L0-S01-M1,OC,16,33,-1.19283109373e-05,nan,0.511964767248,9.49684465426,1394.10450897,59.7926504041,nan,7.93565832576,0.0289328293108,0.0754579819715,0.13943006688,0.13943006688,nan,0.875109043327,0.0958127362605,0.102597654357,0.118106038577,0.0812736260541,0.307356789764,0.251671997674,0,true
OC-L0-S01-M1,OC,16,34,-2.87638162506e-05,nan,0.512298712101,9.49726549371,1417.98040374,58.7983583559,nan,8.02063251922,0.089997092178,0.060918871765,0.0725501599302,0.0725501599302,nan,0.851846466996,0.0740040709509,0.0783658040128,0.0686730638752,0.0744887079577,0.264466414655,0.22957255016,0,true
OC-L0-S01-M1,OC,16,35,6.83166627517e-05,nan,0.512609239746,9.49652512769,1377.3996637,60.5374714573,nan,8.09682407944,0.127798778715,0.0958127362605,0.188863041582,0.188863041582,nan,0.828583890666,0.150334399535,0.168508287293,0.157846273141,0.137491518852,0.325530677523,0.285984297761,0,true
OC-L0-S01-M1,OC,16,36,-0.000139607889345,nan,0.512609239746,9.49474630903,1386.66274743,60.1314811053,nan,8.15601471624,0.127798778715,0.136522244839,0.159784821169,0.159784821169,nan,0.805321314336,0.145972666473,0.149122807018,0.152030629059,0.141368614907,0.315353300378,0.277842396045,0,true
OC-L0-S01-M1,OC,17,0,0.000258782166434,nan,0.512120951636,9.50373485032,1420.80456607,58.6802741833,nan,8.15022931861,0.060918871765,0.00857807502181,0.060918871765,0.0551032276825,nan,0.816952602501,0.0463797615586,0.0589803237375,0.0415333914898,0.0434719395173,0.235388194243,0.200494329747,0,true
OC-L0-S01-M1,OC,17,1,-0.000546206585593,nan,0.512508871287,9.50130912237,1416.13805413,58.8853060565,nan,8.09080504805,0.107444024426,0.0143937191044,0.0841814480954,0.0841814480954,nan,0.834399534748,0.0725501599302,0.0919356402055,0.060918871765,0.0686730638752,0.254289037511,0.224920034894,0,true
OC-L0-S01-M1,OC,17,2,0.000218027601371,nan,0.513174514343,9.49507398038,1414.59863435,58.9394328219,nan,8.01671893376,0.200494329747,0.124890956673,0.089997092178,0.089997092178,nan,0.857662111079,0.126344867694,0.126829504701,0.101628380343,0.138460792866,0.290636813027,0.272608316371,0,true
OC-L0-S01-M1,OC,17,3,-0.000144269450084,nan,0.512858518647,9.49257443876,1386.51574701,60.1483560808,nan,7.93541528947,0.16269264321,0.188863041582,0.165600465252,0.165600465252,nan,0.880924687409,0.170689153824,0.164631191238,0.173354657362,0.172385383348,0.350247164874,0.312736260541,0,true
OC-L0-S01-M1,OC,17,4,-9.44057748322e-05,nan,0.512858518647,9.49269810403,1387.96832687,60.0789123444,nan,7.85460424767,0.16269264321,0.183047397499,0.153969177086,0.153969177086,nan,0.898371619657,0.163419598721,0.156876999128,0.163661917224,0.166569739265,0.347339342832,0.310410002908,0,true
OC-L0-S01-M1,OC,17,5,8.2803927989e-05,nan,0.513375818033,9.49086821509,1377.31487559,60.5399739848,nan,7.78161152074,0.212125617912,0.200494329747,0.194678685664,0.194678685664,nan,0.921634195987,0.200494329747,0.200494329747,0.196617233692,0.202432877775,0.377871474266,0.344722302995,0,true
OC-L0-S01-M1,OC,17,6,-6.75014119548e-05,nan,0.513089995096,9.49219891207,1367.21386257,60.9855432538,nan,7.7229051201,0.194678685664,0.194678685664,0.212125617912,0.212125617912,nan,0.944896772318,0.203402151788,0.20630997383,0.20630997383,0.200494329747,0.390956673452,0.351701075894,0,true
OC-L0-S01-M1,OC,17,7,-0.000323239940065,nan,0.512360735284,9.49569299797,1377.85502847,60.5227440022,nan,7.68375343562,0.0987205583018,0.119075312591,0.183047397499,0.183047397499,nan,0.968159348648,0.145972666473,0.1549384511,0.161723369196,0.133614422797,0.363332364059,0.310410002908,0,true
OC-L0-S01-M1,OC,17,8,8.59825655026e-05,nan,0.512623094335,9.49363083605,1389.05507511,60.0215867594,nan,7.66792658662,0.136522244839,0.171416109334,0.148153533004,0.148153533004,nan,0.991421924978,0.151061355045,0.144276436949,0.155907725114,0.152030629059,0.36478627508,0.319133469032,0,true
OC-L0-S01-M1,OC,17,9,-7.94322607411e-05,nan,0.512257345324,9.49833824598,1406.68401919,59.2546429251,nan,7.67737181735,0.0841814480954,0.0376562954347,0.101628380343,0.0958127362605,nan,0.985606280896,0.0798197150334,0.093874188233,0.0783658040128,0.0744887079577,0.305175923233,0.260977028206,0,true
OC-L0-S01-M1,OC,17,10,-6.06965754874e-05,nan,0.512360735284,9.49367654033,1400.08851531,59.5398556618,nan,7.711868359,0.0987205583018,0.165600465252,0.119075312591,0.119075312591,nan,0.962343704565,0.125617912184,0.112290394495,0.134583696811,0.127798778715,0.34152369875,0.29296307066,0,true
OC-L0-S01-M1,OC,17,11,-0.000150293891035,nan,0.51324133267,9.49025160029,1378.81110811,60.486109186,nan,7.76875887608,0.20630997383,0.209217795871,0.177231753417,0.177231753417,nan,0.939081128235,0.192497819133,0.186924493554,0.187893767568,0.197586507706,0.375690607735,0.341814480954,0,true
OC-L0-S01-M1,OC,17,12,4.4613803014e-05,nan,0.512998273693,9.49025160029,1375.91009711,60.6175965019,nan,7.84290906315,0.188863041582,0.209217795871,0.200494329747,0.200494329747,nan,0.915818551905,0.199767374237,0.196617233692,0.203402151788,0.199525055733,0.381506251817,0.34297760977,0,true
OC-L0-S01-M1,OC,17,13,8.1421823154e-05,nan,0.512025514928,9.49665940981,1405.15736842,59.3492190677,nan,7.92702711628,0.0492875835999,0.089997092178,0.113259668508,0.113259668508,nan,0.892555975574,0.0914510031986,0.0919356402055,0.105505476398,0.0841814480954,0.302268101192,0.251671997674,0,true
OC-L0-S01-M1,OC,17,14,-8.63927729188e-05,nan,0.512079208109,9.49818930515,1422.49869044,58.6106985301,nan,8.01238317296,0.0551032276825,0.0551032276825,0.0492875835999,0.0492875835999,nan,0.863477755161,0.0521954056412,0.0512261316274,0.0512261316274,0.0531646796549,0.254289037511,0.214451875545,0,true
OC-L0-S01-M1,OC,17,15,-0.000318974036049,nan,0.512014216181,9.49983977312,1435.88564138,58.057022376,nan,8.0898465341,0.0434719395173,0.020209363187,0.020209363187,0.020209363187,nan,0.840215178831,0.0260250072696,0.0279635552971,0.020209363187,0.0279635552971,0.225210817098,0.188863041582,0,true
OC-L0-S01-M1,OC,17,16,2.43453039607e-05,nan,0.512575452329,9.49580005989,1426.89563578,58.441923996,nan,8.1510586321,0.119075312591,0.113259668508,0.0376562954347,0.0376562954347,nan,0.811136958418,0.0769118929921,0.0647959678201,0.0628574197926,0.089997092178,0.249927304449,0.223756906077,0,true
OC-L0-S01-M1,OC,17,17,-0.000121322509507,nan,0.512713153675,9.49502857251,1407.45859676,59.2584456567,nan,8.18951902693,0.142337888921,0.130706600756,0.0958127362605,0.101628380343,nan,0.79369002617,0.11762140157,0.113259668508,0.109382572453,0.122952408646,0.280459435883,0.25283512649,0,true
OC-L0-S01-M1,OC,17,18,-0.000150820120584,nan,0.512720138173,9.49434978503,1419.0093322,58.7726421126,nan,8.20138583106,0.151061355045,0.145245710962,0.0667345158476,0.0667345158476,nan,0.787874382088,0.107444024426,0.0948434622468,0.0929049142192,0.121013860618,0.266647281186,0.243530095958,0,true
OC-L0-S01-M1,OC,17,19,8.18954557034e-05,nan,0.512720138173,9.49434978503,1420.82198089,58.7011706377,nan,8.18586323553,0.151061355045,0.145245710962,0.0551032276825,0.060918871765,nan,0.799505670253,0.103082291364,0.0890278181642,0.0870892701367,0.117136764563,0.265193370166,0.242366967142,0,true
OC-L0-S01-M1,OC,17,20,2.6891861795e-05,nan,0.511261269828,9.50442532194,1434.21138424,58.1482241245,nan,8.14514077421,0.00276243093923,0.00276243093923,0.0260250072696,0.0260250072696,nan,0.822768246583,0.0143937191044,0.0182708151594,0.0182708151594,0.0105166230493,0.219395173015,0.1760686246,0,true
OC-L0-S01-M1,OC,17,21,-0.000402469764877,nan,0.512527633482,9.49625176356,1417.94668035,58.8155307194,nan,8.08393892892,0.113259668508,0.107444024426,0.0783658040128,0.0783658040128,nan,0.846030822914,0.0943588252399,0.089997092178,0.0880585441504,0.0996898323156,0.277551613841,0.244693224775,0,true
OC-L0-S01-M1,OC,17,22,0.000153775494874,nan,0.512199276541,9.49706826099,1429.45970876,58.333321039,nan,8.00878580174,0.0696423378889,0.0667345158476,0.0318406513521,0.0318406513521,nan,0.869293399244,0.0500145391102,0.0444412135311,0.0434719395173,0.0560725016962,0.249927304449,0.213870311137,0,true
OC-L0-S01-M1,OC,17,23,8.28465454428e-05,nan,0.512199276541,9.49666486165,1382.00850114,60.3364791922,nan,7.92718629955,0.0696423378889,0.0841814480954,0.171416109334,0.171416109334,nan,0.886740331492,0.124164001163,0.137491518852,0.142337888921,0.108413298439,0.328438499564,0.276679267229,0,true
OC-L0-S01-M1,OC,17,24,1.20423022426e-05,nan,0.512861884675,9.49405506346,1374.59370134,60.6625475505,nan,7.84683842799,0.177231753417,0.156876999128,0.20630997383,0.20630997383,nan,0.910002907822,0.186682175051,0.196617233692,0.189832315596,0.180139575458,0.369874963652,0.331346321605,0,true
OC-L0-S01-M1,OC,17,25,-6.91295116438e-05,nan,0.512861884675,9.49405506346,1444.85954344,57.7036115114,nan,7.77500067945,0.177231753417,0.156876999128,0.00276243093923,0.00276243093923,nan,0.933265484152,0.0849084036057,0.060918871765,0.0541339536687,0.112290394495,0.27391683629,0.254579819715,0,true
OC-L0-S01-M1,OC,17,26,-0.000590498873854,nan,0.512215484379,9.49638692178,1424.65450589,58.5160245605,nan,7.71803504087,0.0783658040128,0.101628380343,0.0434719395173,0.0434719395173,nan,0.9507124164,0.0667345158476,0.0551032276825,0.0628574197926,0.0744887079577,0.284821168944,0.243530095958,0,true
OC-L0-S01-M1,OC,17,27,0.000124474657181,nan,0.512861884675,9.49277368102,1438.27572767,57.9681788124,nan,7.68107357476,0.177231753417,0.177231753417,0.0114858970631,0.0114858970631,nan,0.97397499273,0.0943588252399,0.0667345158476,0.0667345158476,0.121983134632,0.293544635068,0.270282058738,0,true
OC-L0-S01-M1,OC,17,28,1.86891293587e-05,nan,0.511873950715,9.49900758237,1438.27572767,57.9681788124,nan,7.66771941311,0.0173015411457,0.0289328293108,0.0114858970631,0.0114858970631,nan,0.997237569061,0.0173015411457,0.0134244450906,0.0173015411457,0.0192400891732,0.262285548124,0.213288746729,0,true
OC-L0-S01-M1,OC,17,29,0.000162237851807,nan,0.511873950715,9.49900758237,1395.96389719,59.7091291258,nan,7.67971830325,0.0173015411457,0.0289328293108,0.124890956673,0.124890956673,nan,0.979790636813,0.0740040709509,0.0890278181642,0.0929049142192,0.05704177571,0.314626344868,0.255161384123,0,true
OC-L0-S01-M1,OC,17,30,0.000175403843615,nan,0.512002371162,9.49822221021,1394.43914364,59.776019329,nan,7.71661539506,0.0376562954347,0.0463797615586,0.130706600756,0.130706600756,nan,0.956528060483,0.0863623146263,0.0996898323156,0.102597654357,0.0715808859164,0.316080255888,0.260395463798,0,true
OC-L0-S01-M1,OC,17,31,0.000265630296769,nan,0.511857186104,9.49822221021,1405.47677379,59.3209900474,nan,7.7755023622,0.00857807502181,0.0463797615586,0.107444024426,0.107444024426,nan,0.92744984007,0.067461471358,0.0744887079577,0.0870892701367,0.0541339536687,0.29717941262,0.2394591451,0,true
OC-L0-S01-M1,OC,17,32,0.000429229082256,nan,0.511964767248,9.49684465426,1394.10450897,59.7926504041,nan,7.85100809639,0.0289328293108,0.0754579819715,0.13943006688,0.13943006688,nan,0.904187263739,0.0958127362605,0.102597654357,0.118106038577,0.0812736260541,0.314626344868,0.257487641756,0,true
OC-L0-S01-M1,OC,17,33,-1.17644934004e-05,nan,0.511964767248,9.49684465426,1394.10450897,59.7926504041,nan,7.93565832576,0.0289328293108,0.0754579819715,0.13943006688,0.13943006688,nan,0.875109043327,0.0958127362605,0.102597654357,0.118106038577,0.0812736260541,0.307356789764,0.251671997674,0,true
OC-L0-S01-M1,OC,17,34,-4.78730323422e-05,nan,0.512298712101,9.49726549371,1417.98040374,58.7983583559,nan,8.02063251922,0.089997092178,0.060918871765,0.0725501599302,0.0725501599302,nan,0.851846466996,0.0740040709509,0.0783658040128,0.0686730638752,0.0744887079577,0.264466414655,0.22957255016,0,true
OC-L0-S01-M1,OC,17,35,6.39008572892e-05,nan,0.512609239746,9.49652512769,1377.3996637,60.5374714573,nan,8.09682407944,0.127798778715,0.0958127362605,0.188863041582,0.188863041582,nan,0.828583890666,0.150334399535,0.168508287293,0.157846273141,0.137491518852,0.325530677523,0.285984297761,0,true
OC-L0-S01-M1,OC,17,36,-0.000137655833034,nan,0.512609239746,9.49474630903,1386.66274743,60.1314811053,nan,8.15601471624,0.127798778715,0.136522244839,0.159784821169,0.159784821169,nan,0.805321314336,0.145972666473,0.149122807018,0.152030629059,0.141368614907,0.315353300378,0.277842396045,0,true
OC-L0-S01-M1,OC,18,0,0.000258939217229,nan,0.512120951636,9.50373485032,1420.80456607,58.6802741833,nan,8.15022931861,0.060918871765,0.00857807502181,0.060918871765,0.0551032276825,nan,0.816952602501,0.0463797615586,0.0589803237375,0.0415333914898,0.0434719395173,0.235388194243,0.200494329747,0,true
OC-L0-S01-M1,OC,18,1,-0.00054472700477,nan,0.512508871287,9.50130912237,1416.13805413,58.8853060565,nan,8.09080504805,0.107444024426,0.0143937191044,0.0841814480954,0.0841814480954,nan,0.834399534748,0.0725501599302,0.0919356402055,0.060918871765,0.0686730638752,0.254289037511,0.224920034894,0,true
OC-L0-S01-M1,OC,18,2,0.000211020744768,nan,0.513174514343,9.49507398038,1414.59863435,58.9394328219,nan,8.01671893376,0.200494329747,0.124890956673,0.089997092178,0.089997092178,nan,0.857662111079,0.126344867694,0.126829504701,0.101628380343,0.138460792866,0.290636813027,0.272608316371,0,true
OC-L0-S01-M1,OC,18,3,-0.000147477851796,nan,0.512858518647,9.49257443876,1386.51574701,60.1483560808,nan,7.93541528947,0.16269264321,0.188863041582,0.165600465252,0.165600465252,nan,0.880924687409,0.170689153824,0.164631191238,0.173354657362,0.172385383348,0.350247164874,0.312736260541,0,true
OC-L0-S01-M1,OC,18,4,-9.25238213264e-05,nan,0.512858518647,9.49269810403,1387.96832687,60.0789123444,nan,7.85460424767,0.16269264321,0.183047397499,0.153969177086,0.153969177086,nan,0.898371619657,0.163419598721,0.156876999128,0.163661917224,0.166569739265,0.347339342832,0.310410002908,0,true
OC-L0-S01-M1,OC,18,5,8.21877317183e-05,nan,0.513375818033,9.49086821509,1377.31487559,60.5399739848,nan,7.78161152074,0.212125617912,0.200494329747,0.194678685664,0.194678685664,nan,0.921634195987,0.200494329747,0.200494329747,0.196617233692,0.202432877775,0.377871474266,0.344722302995,0,true
OC-L0-S01-M1,OC,18,6,-6.59139264411e-05,nan,0.513089995096,9.49219891207,1367.21386257,60.9855432538,nan,7.7229051201,0.194678685664,0.194678685664,0.212125617912,0.212125617912,nan,0.944896772318,0.203402151788,0.20630997383,0.20630997383,0.200494329747,0.390956673452,0.351701075894,0,true
OC-L0-S01-M1,OC,18,7,-0.000321468410029,nan,0.512360735284,9.49569299797,1377.85502847,60.5227440022,nan,7.68375343562,0.0987205583018,0.119075312591,0.183047397499,0.183047397499,nan,0.968159348648,0.145972666473,0.1549384511,0.161723369196,0.133614422797,0.363332364059,0.310410002908,0,true
